,conjunction set training time,decision tree training time,decision_tree_accuracy,decision_tree_auc,decision_tree_average_depth,decision_tree_max_depth,decision_tree_min_depth,df_name,ensemble max_depth,ensemble_accuracy,ensemble_auc,ensemble_average_depth,ensemble_min_depth,filter_approach,iteration,new model training time,new_model_accuracy,new_model_auc,new_model_average_depth,new_model_max_depth,new_model_min_depth,number of branches per iteration,number_of_branches,number_of_estimators,probability_threshold,random forest training time,sklearn_vs_our_ensemble_predictions_disagreements
118,759179,278551,0.9219512195121952,0.9595478881618085,2.9853658536585366,3,2,breast cancer,814,0.9658536585365853,0.9940273646638906,631.0682926829269,492,probability,8,489457,0.9512195121951219,0.9789411064842356,15.990243902439024,29,4,"[285, 1226, 5556, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000]",8973,150,8000,243466,0
119,32110,400910,0.9414634146341463,0.9514574657941701,3.0439024390243903,6,2,breast cancer,837,0.9512195121951219,0.9860559190957763,559.2634146341463,445,probability,9,193342,0.9317073170731708,0.9485544318857821,11.321951219512195,24,5,"[133, 1015, 4434, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000]",9518,150,8000,399845,0
120,294448,395728,0.9777777777777777,0.9960493827160495,2.2888888888888888,3,1,iris,187,0.9777777777777777,0.9983950617283951,128.57777777777778,72,probability,0,565796,0.9777777777777777,0.9997530864197531,11.8,19,7,"[28, 51, 110, 243, 429, 589, 644, 803, 1075, 1226, 1460, 1608, 2046, 2697, 3096, 3388, 3418, 3594, 4437, 4437, 4358, 5453, 5477, 5511, 7553, 8001, 8003, 8002, 8000, 8000, 8002, 8003, 8000, 8000, 8000, 8009, 8005, 8000, 8000, 8000, 8003, 8000, 8004, 8004, 8004, 8001, 8001, 8000, 8000]",8177,50,8000,161355,0
121,384051,200547,0.9111111111111111,0.9333333333333332,2.0444444444444443,3,1,iris,160,0.9111111111111111,0.9906172839506173,117.42222222222222,76,probability,1,375789,0.9111111111111111,0.9493827160493827,12.622222222222222,21,8,"[29, 85, 172, 262, 364, 364, 364, 392, 552, 640, 780, 932, 1103, 1357, 1357, 1397, 1856, 2191, 2266, 2554, 2642, 2655, 2770, 3064, 3518, 3972, 4128, 4128, 4485, 4485, 4780, 5449, 5686, 5686, 6538, 6628, 6628, 7316, 7316, 7316, 7275, 7374, 8003, 8003, 8006, 8006, 8006, 8004, 8002]",8141,50,8000,100441,1
122,613900,285232,0.9555555555555556,0.9666666666666668,2.2444444444444445,3,1,iris,175,0.9555555555555556,0.9934567901234568,122.4888888888889,84,probability,2,665839,0.9555555555555556,0.9871604938271604,13.577777777777778,19,9,"[20, 46, 71, 149, 226, 287, 483, 649, 817, 1269, 1401, 2174, 3190, 3273, 4539, 4706, 5597, 5805, 5962, 6396, 6593, 7037, 8002, 8022, 8005, 8002, 8002, 8003, 8000, 8003, 8002, 8002, 8000, 8003, 8000, 8004, 8000, 8002, 8005, 8004, 8002, 8004, 8003, 8002, 8000, 8005, 8000, 8000, 8001]",8264,50,8000,62529,0
123,29151,237839,0.9333333333333333,0.9781481481481482,1.9111111111111112,3,1,iris,195,0.9333333333333333,0.9796296296296297,118.31111111111112,68,probability,3,696100,0.9333333333333333,0.9791358024691359,10.422222222222222,18,8,"[29, 83, 124, 276, 324, 404, 595, 620, 763, 1030, 1043, 1239, 1473, 1563, 1719, 2169, 2597, 2865, 3052, 3052, 3566, 3573, 3573, 4304, 4881, 5101, 5128, 5208, 5834, 6104, 6575, 6607, 6962, 7576, 8001, 8000, 8000, 8000, 8002, 8002, 7996, 8000, 8001, 8000, 8000, 8001, 8001, 8001, 8000]",8087,50,8000,99778,2
124,613821,348873,0.9777777777777777,0.9833333333333334,2.4,4,1,iris,216,0.9777777777777777,0.9961728395061729,126.13333333333334,72,probability,4,545149,0.9777777777777777,0.9983950617283951,12.533333333333333,19,7,"[33, 49, 103, 137, 394, 594, 821, 1102, 1302, 1945, 2330, 2634, 2822, 4022, 4791, 4986, 7452, 7674, 7742, 8007, 8001, 8001, 8001, 8001, 8001, 8001, 8000, 8000, 8000, 8001, 8000, 8000, 8000, 8002, 8002, 8001, 8003, 8000, 8002, 8002, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000]",8164,50,8000,89569,1
125,721935,250932,0.9333333333333333,0.95,2.6,4,1,iris,198,0.9555555555555556,0.9980246913580246,133.93333333333334,59,probability,5,120267,0.9555555555555556,0.9985185185185186,12.2,22,7,"[20, 51, 95, 150, 221, 386, 640, 627, 946, 1504, 1806, 2078, 2110, 2166, 2427, 2524, 3187, 3544, 4532, 4555, 4907, 4970, 5225, 6845, 6964, 7028, 7386, 7386, 7654, 7785, 8000, 8000, 8003, 8001, 8008, 8006, 8006, 8006, 8005, 8005, 8000, 8000, 8000, 8001, 8006, 8006, 8000, 8002, 8002]",8222,50,8000,95071,1
126,426016,300943,0.9333333333333333,0.95,2.7333333333333334,5,1,iris,189,0.9111111111111111,0.9925925925925926,120.5111111111111,59,probability,6,554688,0.8888888888888888,0.9904938271604938,12.422222222222222,20,8,"[37, 78, 124, 206, 390, 479, 815, 859, 939, 1162, 1340, 1678, 1681, 1876, 2711, 3186, 3858, 4489, 4687, 4737, 5289, 5900, 5900, 5900, 5900, 5900, 6356, 6356, 6356, 7642, 7773, 7773, 7773, 7908, 8001, 8003, 8003, 8018, 8001, 8000, 7906, 7906, 8001, 8001, 8003, 8004, 8004, 8004, 8001]",8176,50,8000,69013,1
127,885444,285192,0.9555555555555556,0.9666666666666668,2.3333333333333335,3,1,iris,195,0.9555555555555556,0.9928395061728396,126.02222222222223,64,probability,7,535363,0.9555555555555556,0.9955555555555556,15.2,19,13,"[24, 54, 115, 132, 213, 353, 568, 701, 816, 898, 1437, 1865, 2472, 2616, 3555, 3683, 3737, 4734, 5051, 5514, 5944, 6463, 7601, 8004, 8000, 8000, 8000, 8000, 8001, 8003, 8007, 8000, 8009, 8009, 8000, 8000, 8000, 8002, 8002, 8000, 8001, 8000, 8003, 8001, 8001, 8002, 8002, 8001, 8001]",8149,50,8000,64015,0
128,604828,280887,0.9111111111111111,0.9783950617283951,2.1555555555555554,3,1,iris,164,0.9333333333333333,0.9958024691358025,118.08888888888889,82,probability,8,862444,0.9333333333333333,0.9958024691358025,13.066666666666666,20,10,"[32, 97, 188, 250, 331, 424, 712, 806, 1202, 1565, 1968, 1983, 2304, 2433, 2438, 2438, 2923, 3285, 3489, 3813, 4716, 5468, 5840, 6112, 6112, 7107, 7910, 8000, 8001, 8001, 8000, 8000, 8001, 8001, 8000, 8002, 8002, 8002, 8002, 8001, 7950, 7950, 7956, 7956, 8000, 8000, 8000, 8000, 8002]",8213,50,8000,108082,1
129,89610,216216,0.8888888888888888,0.9456790123456791,2.088888888888889,3,1,iris,181,0.9333333333333333,0.991358024691358,119.4,71,probability,9,202139,0.9333333333333333,0.9888888888888888,11.777777777777779,20,7,"[11, 26, 51, 66, 111, 287, 685, 712, 712, 808, 861, 1177, 1388, 1604, 1825, 2152, 2291, 2291, 2426, 2569, 2619, 2903, 3066, 3439, 3485, 3633, 3667, 3702, 4305, 4305, 4305, 4323, 5268, 5268, 5624, 5626, 5936, 5936, 5936, 5936, 5940, 6402, 6424, 6424, 6448, 7260, 7694, 7694, 7694]",7808,50,8000,117903,1
130,292554,200147,0.9777777777777777,0.9998765432098765,2.422222222222222,3,1,iris,383,1.0,1.0,267.06666666666666,120,probability,0,7193,1.0,1.0,12.511111111111111,19,8,"[47, 117, 165, 358, 488, 781, 1280, 1227, 2260, 2581, 2968, 2968, 3348, 4309, 4418, 5118, 5792, 6012, 7448, 8001, 8005, 8001, 8005, 8005, 8003, 8003, 8002, 8000, 8005, 8001, 8001, 8000, 8000, 8000, 8001, 8001, 8005, 8002, 8002, 8000, 7979, 8001, 8000, 8000, 8000, 8001, 8002, 8002, 8005, 8001, 8001, 8001, 8000, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8004, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8000, 8000, 8000, 8000, 7999, 8000, 8000, 8000, 8000, 8000, 8001, 8001, 8001, 8001, 8001, 8001, 8002, 8000, 8000, 8000, 8000, 8000, 8000]",8235,100,8000,153693,5
131,288007,216182,0.9111111111111111,0.9333333333333332,2.2222222222222223,3,1,iris,332,0.9111111111111111,0.9945679012345678,254.3111111111111,116,probability,1,856938,0.9111111111111111,0.9864197530864198,13.377777777777778,18,9,"[26, 99, 207, 255, 399, 567, 803, 752, 946, 1002, 1166, 1572, 1572, 1666, 1666, 1685, 1685, 1756, 1792, 1829, 1922, 2200, 2269, 2269, 2269, 2740, 2777, 2874, 2874, 3035, 3601, 3601, 3746, 4006, 5627, 7046, 7167, 7530, 8008, 8000, 7927, 8017, 8007, 8007, 8001, 8003, 8003, 8007, 8000, 8005, 8005, 8005, 8002, 8001, 8003, 8003, 8003, 8002, 8000, 8000, 7935, 8005, 8005, 8005, 8005, 8003, 8002, 8001, 8003, 8002, 8006, 8000, 8000, 8000, 8000, 8002, 8001, 8001, 8000, 8000, 7994, 8000, 8000, 8000, 8001, 8001, 8002, 8001, 8002, 8002, 8002, 8002, 8002, 8000, 8000, 8000, 8003, 8005, 8005]",8252,100,8000,147147,0
132,909464,216213,0.9555555555555556,0.9656790123456792,1.9111111111111112,3,1,iris,358,0.9333333333333333,0.9967901234567901,223.7111111111111,156,probability,2,435614,0.9333333333333333,0.9948148148148148,11.6,20,9,"[33, 35, 89, 105, 162, 185, 262, 354, 572, 579, 773, 961, 961, 1092, 1207, 1445, 1586, 2236, 2472, 3068, 3328, 3734, 4028, 5150, 5189, 5298, 5298, 5447, 5447, 5496, 5838, 5838, 6169, 6902, 7165, 7779, 8001, 8001, 8001, 8007, 7964, 7988, 7988, 8001, 8001, 8004, 8004, 8004, 8004, 8004, 8003, 8003, 8003, 8003, 8000, 8000, 8000, 8000, 8001, 8000, 8004, 8001, 8002, 8002, 8002, 8002, 8000, 8000, 8000, 8000, 8002, 8002, 8002, 8005, 8003, 8000, 8000, 8004, 8010, 8010, 8001, 8001, 8001, 8001, 8000, 8000, 8000, 8000, 8002, 8002, 8002, 8002, 8002, 8002, 8003, 8003, 8003, 8000, 8004]",8129,100,8000,131518,1
133,263677,238313,0.9555555555555556,0.9744444444444444,2.066666666666667,3,1,iris,409,0.9555555555555556,0.9948148148148148,250.8,141,probability,3,220536,0.9555555555555556,0.9904938271604938,14.0,23,8,"[31, 46, 74, 270, 459, 736, 756, 779, 1071, 1325, 1582, 1853, 2103, 2621, 3123, 3811, 3811, 4891, 5468, 5813, 6034, 6698, 7205, 7357, 7778, 8003, 8002, 8000, 8018, 8000, 8005, 8000, 8005, 8006, 8003, 8001, 8001, 8002, 8000, 8000, 8005, 8000, 8000, 8003, 8000, 8000, 8001, 8003, 8003, 8000, 8001, 8002, 8000, 8000, 8004, 8004, 8003, 8001, 8003, 8003, 7994, 7994, 8002, 8004, 8001, 8002, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8009, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8003, 8003, 8001, 8001, 8001, 8000, 8000, 8000, 8000, 8001, 8001, 8001, 8000]",8214,100,8000,147147,1
134,353716,276054,0.9333333333333333,0.95,2.422222222222222,4,1,iris,372,0.9111111111111111,0.994567901234568,250.8,128,probability,4,167415,0.9333333333333333,0.9909876543209876,12.4,21,7,"[34, 76, 97, 156, 250, 532, 582, 777, 777, 922, 1350, 1880, 2369, 2490, 2958, 3061, 3061, 3122, 3122, 3570, 4355, 4518, 4518, 4518, 5161, 5272, 5358, 5556, 6050, 6122, 6122, 6470, 6570, 6570, 6732, 8004, 8004, 8008, 8007, 8002, 7991, 7991, 7991, 8002, 8002, 8002, 8003, 8003, 8002, 8002, 8010, 8000, 8000, 8000, 8002, 8000, 8002, 8002, 8002, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8001, 8001, 8000, 8000, 8005, 8005, 8002, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8001, 8003, 8000, 8000]",8080,100,8000,115893,1
135,775633,200537,0.9333333333333333,0.9737037037037037,1.9333333333333333,3,1,iris,387,0.9333333333333333,0.9977777777777777,238.48888888888888,128,probability,5,687724,0.9111111111111111,0.9743209876543211,14.133333333333333,23,9,"[31, 57, 68, 112, 128, 224, 280, 558, 567, 783, 941, 953, 1126, 1509, 1895, 2345, 3009, 3312, 4155, 4557, 4900, 4900, 5525, 5723, 6015, 6565, 6774, 6774, 6889, 8001, 8001, 8001, 8003, 8003, 8001, 8001, 8000, 8001, 8001, 8001, 8006, 8002, 8000, 8004, 8003, 8001, 8002, 8001, 8000, 8000, 8002, 8002, 8000, 8001, 8000, 8000, 8000, 8005, 8000, 8000, 8000, 8000, 8001, 8001, 8001, 8002, 8002, 8002, 8001, 8000, 8000, 8001, 8000, 8001, 8001, 8000, 8000, 8000, 8000, 8000, 7978, 7986, 7986, 7986, 8000, 8000, 8001, 8000, 8000, 8002, 8004, 8004, 8004, 8000, 8000, 8000, 8000, 8000, 8000]",8163,100,8000,256848,0
136,764788,285890,0.9555555555555556,0.9666666666666668,2.422222222222222,4,1,iris,381,0.9555555555555556,0.9977777777777779,256.8666666666667,128,probability,6,881689,0.9555555555555556,0.9980246913580247,11.311111111111112,17,8,"[54, 142, 405, 537, 876, 1044, 1203, 1398, 1436, 1589, 2036, 3113, 3469, 3709, 3709, 4062, 4174, 4371, 4621, 5096, 5133, 5525, 5648, 5908, 7679, 7710, 7710, 7710, 7758, 8000, 8000, 8000, 8000, 8001, 8003, 8004, 8000, 8005, 8000, 8001, 7982, 7993, 8000, 8000, 8001, 8001, 8006, 8000, 8000, 8000, 8001, 8001, 8001, 8002, 8002, 8002, 8000, 8000, 8001, 8000, 8000, 8001, 8001, 8000, 8000, 8001, 8000, 8000, 8000, 8000, 8000, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 7962, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8001, 8001, 8001]",8204,100,8000,115744,0
137,775698,317002,0.9777777777777777,0.981851851851852,2.2888888888888888,3,1,iris,409,1.0,0.9998765432098765,258.31111111111113,135,probability,7,466647,1.0,0.9997530864197531,12.933333333333334,21,10,"[52, 86, 125, 273, 415, 576, 730, 836, 1186, 1189, 1485, 1903, 2030, 2476, 2665, 2928, 3259, 3478, 4219, 4446, 5617, 6247, 6670, 7135, 7330, 8000, 8004, 8004, 8001, 8001, 8001, 8003, 8000, 8000, 8002, 8002, 8004, 8000, 8000, 8000, 8001, 8000, 8000, 8005, 8000, 8000, 8002, 8000, 8002, 8002, 8002, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 7967, 8000, 8000, 8000, 8000, 8000, 8001, 8000, 8001, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 7986, 8000, 8000, 8000, 8000, 8002, 8002, 8002, 8000, 8000, 8000, 8000, 8001, 8001, 8000, 8001, 8001, 8000, 8000]",8231,100,8000,200563,3
138,986655,239605,0.9111111111111111,0.9333333333333332,2.466666666666667,6,1,iris,404,0.9777777777777777,0.9955555555555556,244.17777777777778,135,probability,8,766400,0.9777777777777777,0.9879012345679012,12.28888888888889,22,8,"[17, 23, 69, 153, 354, 478, 593, 883, 972, 1221, 1628, 1689, 2469, 2657, 2845, 3439, 3631, 4096, 4291, 4351, 4338, 5142, 6024, 6960, 6987, 7235, 7320, 8002, 8000, 8004, 8002, 8000, 8004, 8002, 8020, 8020, 8002, 8000, 8000, 8000, 8002, 8000, 8002, 8000, 8000, 8001, 8000, 8001, 8001, 8002, 8001, 8000, 8002, 8003, 8000, 8000, 8007, 8000, 8000, 8000, 7955, 7955, 7955, 8001, 8001, 8000, 8003, 8003, 8001, 8001, 8007, 8002, 8004, 8000, 8000, 8001, 8001, 8001, 8001, 8000, 8002, 8002, 8002, 8000, 8001, 8001, 8001, 8002, 8002, 8002, 8002, 8002, 8002, 8002, 8002, 8002, 8001, 8000, 8000]",8252,100,8000,131511,1
139,102868,200531,0.9111111111111111,0.9754320987654321,2.1555555555555554,3,1,iris,369,0.9777777777777777,0.9982716049382716,240.66666666666666,162,probability,9,720165,0.7777777777777778,0.9646913580246914,11.777777777777779,23,8,"[22, 33, 91, 120, 169, 205, 264, 326, 356, 452, 818, 1306, 1385, 1850, 1906, 2204, 2272, 2368, 2368, 2391, 2367, 2645, 2668, 3223, 3286, 4039, 4357, 4855, 4967, 5187, 5187, 5187, 5343, 5560, 5909, 5909, 6094, 6387, 6413, 6413, 6394, 7189, 7415, 8007, 8007, 8007, 8007, 8011, 8011, 8005, 8009, 8005, 8005, 8005, 8002, 8003, 8001, 8001, 8000, 8000, 7989, 8000, 8001, 8001, 8001, 8001, 8001, 8001, 8000, 8000, 8005, 8000, 8002, 8001, 8000, 8001, 8003, 8003, 8003, 8001, 8003, 8002, 8000, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8004, 8004, 8006, 8006, 8006, 8000, 8000, 8000]",8074,100,8000,133729,0
140,718532,216180,0.9333333333333333,0.95,2.022222222222222,3,1,iris,593,0.9333333333333333,0.9928395061728394,369.8666666666667,179,probability,0,794230,0.8888888888888888,0.9834567901234568,12.2,19,7,"[22, 24, 30, 67, 95, 134, 221, 214, 229, 229, 336, 417, 592, 988, 1182, 1187, 1488, 1645, 2203, 2623, 2610, 2874, 3760, 3871, 4309, 4309, 4309, 4443, 4535, 4650, 5264, 5415, 5415, 5415, 5415, 5523, 6043, 6043, 6043, 6150, 6140, 6575, 7022, 7136, 8007, 8002, 8003, 8014, 8000, 8003, 8003, 8002, 8003, 8003, 8003, 8001, 8000, 8001, 8000, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8000, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8002, 8002, 8000, 8000, 8000, 8000, 8000, 8000, 8002, 8002, 8002, 8002, 8002, 8000, 8000, 8001, 8002, 8002, 8002, 8000, 8000, 8000, 8003, 8003, 8000, 8000, 8003, 8002, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8005, 8002, 8000, 8000, 8000, 8000, 8000, 8003, 8003, 7991, 7991, 7991, 7991, 7991, 8000, 8000, 8000, 8000, 8001, 8001, 8000, 8000, 8000, 8003, 8003, 8000, 8000, 8000, 8001, 7994, 7994, 7994, 7994, 7994, 7994, 7994, 8000, 8000]",8085,150,8000,184923,2
141,62049,331738,0.9555555555555556,0.9985185185185186,2.2888888888888888,3,1,iris,595,0.9777777777777777,0.9977777777777778,374.93333333333334,191,probability,1,9749,0.9777777777777777,0.9933333333333333,13.244444444444444,21,9,"[25, 56, 119, 139, 200, 438, 603, 630, 879, 892, 998, 1081, 1158, 1303, 1660, 1871, 2424, 2568, 2675, 3272, 3539, 4213, 4595, 4993, 5604, 7110, 7416, 7902, 8004, 8004, 8004, 8004, 8000, 8000, 8000, 8002, 8002, 8000, 8001, 8004, 7985, 8000, 8004, 8000, 8006, 8000, 8003, 8001, 8002, 8000, 8002, 8001, 8002, 8002, 8002, 8002, 8001, 8001, 8001, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8001, 8001, 8000, 8001, 7996, 8003, 8003, 8003, 8003, 8000, 8000, 8000, 8000, 8000, 8001, 8000, 8000, 8000, 8001, 8000, 8000, 8000, 8000, 8000, 7997, 8000, 8000, 8003, 8003, 8002, 8002, 8002, 8002, 8002, 8001, 8000, 8000, 8000, 8001, 8001, 8001, 8001, 8001, 8001, 7995, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8003, 8003, 8003, 8003, 8003, 8000, 7995, 7995, 8000, 8000, 8000, 8000, 8000, 8000, 8001]",8129,150,8000,200420,2
142,493465,245137,0.9111111111111111,0.9814814814814816,2.111111111111111,3,1,iris,572,0.9555555555555556,0.9946913580246913,344.4222222222222,216,probability,2,20725,0.9555555555555556,0.9771604938271605,13.4,20,11,"[18, 58, 197, 304, 614, 971, 1218, 1206, 1525, 1637, 2153, 2253, 2588, 3177, 4322, 4475, 5607, 5648, 7089, 7089, 7806, 8000, 8004, 8000, 8000, 8001, 8000, 8002, 8002, 8002, 8001, 8001, 8000, 8000, 8000, 8000, 8001, 8001, 8003, 8000, 8001, 8004, 8001, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8005, 8005, 8000, 8002, 8002, 8002, 8000, 8001, 8000, 8000, 8000, 8000, 8000, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8001, 8000, 8004, 8004, 8004, 8004, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8002, 8001, 8002, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8001, 8002, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8001]",8241,150,8000,209266,1
143,14042,231787,0.9333333333333333,0.95,2.533333333333333,4,1,iris,581,0.9333333333333333,0.9933333333333334,369.8888888888889,172,probability,3,907554,0.9333333333333333,0.9765432098765432,12.644444444444444,23,8,"[14, 28, 44, 71, 125, 160, 216, 200, 286, 318, 343, 356, 446, 581, 582, 736, 736, 838, 1062, 1062, 1223, 1223, 1356, 1454, 2126, 2705, 3128, 3280, 3746, 3884, 4702, 4702, 4797, 6264, 6797, 8000, 8003, 8000, 8000, 8002, 8005, 8000, 8000, 8000, 8001, 8007, 8007, 8005, 8004, 8004, 8004, 8007, 8000, 8002, 8001, 8002, 8002, 8002, 8001, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8004, 8000, 8000, 8001, 8002, 8000, 8000, 8003, 8003, 8003, 8003, 8003, 7995, 8000, 8002, 8002, 8006, 8006, 8003, 8003, 8001, 8001, 8000, 8000, 8000, 8002, 8000, 8000, 8000, 8000, 8003, 8003, 8001, 8001, 8001, 8001, 8002, 8002, 8002, 8002, 8002, 8002, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 7994, 7994, 7994, 7994, 8000, 8000, 8009, 8001, 8000, 8003, 8003, 8003, 8003, 8003, 8000, 8000, 8000, 8001, 8001, 8001, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8003, 8001]",8088,150,8000,192137,0
144,477187,203537,0.9333333333333333,0.9988888888888889,2.2888888888888888,3,1,iris,553,0.9555555555555556,0.9990123456790123,378.68888888888887,208,probability,4,557528,0.9555555555555556,0.9990123456790124,12.666666666666666,20,9,"[28, 80, 169, 281, 337, 441, 590, 816, 1241, 1313, 1381, 1381, 1723, 2319, 2671, 3066, 3526, 4278, 4745, 5872, 6835, 7248, 7517, 7867, 7867, 8003, 8000, 8001, 8001, 8000, 8005, 8005, 8001, 8000, 8004, 8005, 8003, 8000, 8000, 8003, 7957, 8000, 8000, 8000, 8001, 8001, 8000, 8000, 8003, 8002, 8000, 8004, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8000, 8001, 8001, 8001, 8001, 8001, 8000, 8000, 8000, 8000, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8000, 8000, 8001, 8001, 8003, 8003, 8003, 8000, 8000, 8000, 8000, 8001, 8001, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8001, 8000, 8002, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000, 8000]",8138,150,8000,304346,2
